actual,predicted
850,685.1232299805
700,821.0234375
175,183.9366760254
155,145.8742370605
145,145.8742370605
145,145.8742370605
145,145.8742370605
170,201.9013519287
150,133.4479370117
150,133.4479370117
325,388.9039611816
55,35.8565139771
990,988.5582885742
990,992.3156738281
990,992.3156738281
990,992.3156738281
990,992.3156738281
990,992.3156738281
160,296.4358215332
5480,5482.267578125
650,690.0176391602
120,155.9300384521
180,399.5347900391
95,82.6398849487
170,173.35105896
330,378.705078125
410,393.3101806641
200,185.5997467041
130,120.0459976196
130,138.3097229004
130,120.1451187134
45,144.7226104736
120,130.4635009766
350,360.7147216797
185,149.9854125977
55,83.3477554321
100,89.6335983276
245,251.9374694824
1500,1390.9083251953
190,153.9986419678
190,157.8991851807
30,48.8482437134
250,272.4827880859
110,398.8170166016
1000,986.5056762695
245,248.3701019287
155,148.6320953369
75,74.2825088501
200,208.8551177979
130,147.629699707
55,42.8731155396
40,32.8410720825
300,293.5577087402
95,105.8452682495
130,120.1451187134
1000,794.341796875
100,107.0772018433
60,96.6371688843
1200,1133.7600097656
85,89.4030532837
30,40.2660903931
250,230.4817657471
115,117.8591995239
90,91.5919570923
145,114.417930603
400,333.0824584961
120,113.126914978
110,158.8703613281
35,65.3895339966
35,68.9321517944
30,62.6029281616
35,30.905708313
50,48.406578064
230,244.3303222656
230,244.3303222656
65,126.7327957153
45,30.5803909302
110,94.2988510132
100,91.6958389282
40,82.8214950562
70,57.0311508179
700,718.083190918
50,40.3742141724
100,88.2734146118
55,32.1900405884
25,26.8318862915
425,437.5648193359
735,575.7322998047
800,834.7378540039
400,365.3610534668
30,58.9612045288
35,40.4106521606
165,152.9432525635
45,37.8371353149
180,162.8739318848
25,84.1038894653
150,161.9984130859
45,86.6683883667
50,41.7429275513
50,47.424369812
50,47.8015518188
50,47.5234909058
50,47.424369812
165,191.9271087646
330,325.7008666992
250,130.2089538574
170,175.4209747314
130,141.4033966064
550,624.4005737305
60,105.7813339233
95,177.0144805908
400,396.4247741699
700,689.3881835938
200,198.1983184814
125,110.2559890747
100,97.4253005981
120,120.0775527954
60,45.2811050415
350,389.4662780762
45,33.6585159302
280,259.6611938477
50,42.3788833618
30,27.6916885376
150,148.8680114746
275,313.4289550781
950,400.6481323242
350,328.4661865234
140,309.1585083008
55,232.069732666
65,60.1789474487
85,77.0775527954
1000,986.4065551758
130,117.9143447876
90,103.8947677612
95,91.5223007202
55,32.2891616821
95,82.8632583618
30,32.5185012817
35,33.5276260376
100,167.0845184326
110,112.4063796997
55,35.7435379028
360,364.9237976074
50,32.6266860962
90,132.8514556885
60,153.9370117188
60,43.2523880005
500,514.6496582031
200,159.0495452881
145,147.5440673828
45,36.5450515747
90,80.2547988892
65,56.1265640259
105,96.4663925171
160,138.2917785645
55,68.8889389038
65,61.2640609741
90,179.9935150146
70,63.5636672974
500,510.0968017578
250,189.6904754639
60,47.7786636353
55,110.2127914429
30,55.88306427
160,141.9742279053
40,86.0024337769
60,43.0100479126
175,165.9520721436
150,141.6103515625
150,144.7547912598
500,415.1106872559
450,469.9215087891
45,32.6996231079
115,215.5540161133
200,207.7942657471
50,78.5372848511
75,101.6726913452
60,90.8566055298
75,80.9404830933
200,231.5999908447
255,234.143081665
80,80.747428894
500,425.626953125
90,96.7776107788
120,106.3663864136
125,248.8050537109
70,96.7717056274
50,39.1591873169
450,425.5930480957
900,685.3308105469
65,50.5529403687
295,312.7710876465
120,123.0550918579
70,62.7177658081
50,86.1956558228
65,59.9365768433
235,238.9086456299
40,21.4913406372
95,108.8385238647
150,130.084564209
200,197.2824249268
85,77.1766586304
250,611.446472168
95,157.100112915
85,129.7064361572
1190,978.6148071289
115,124.519203186
100,102.3949661255
50,36.0810623169
95,96.330406189
100,89.1888961792
100,222.763381958
300,288.4452209473
100,109.3135452271
1000,986.4065551758
75,68.5685348511
90,86.8026504517
25,29.2291946411
35,29.9602432251
125,112.4686813354
350,360.6803283691
325,245.0398712158
325,331.1381835938
120,158.2809448242
500,476.1908569336
90,83.7091751099
25,52.8409042358
50,173.7426757812
80,86.0529708862
2000,1894.6646728516
250,262.1224060059
115,106.8210830688
125,134.0484924316
95,89.8569717407
75,86.0529708862
275,303.7998962402
100,90.6301651001
800,557.5599365234
45,34.2417068481
40,30.7218399048
80,66.4613265991
45,30.4812698364
500,472.2902832031
300,421.5760498047
675,629.2623291016
425,285.0247192383
900,763.2237548828
500,416.2593994141
100,103.5819473267
60,92.9758377075
115,124.519203186
150,146.0959320068
710,718.2772216797
710,718.2772216797
400,386.3435974121
1635,1853.4423828125
115,114.2533798218
400,364.2166137695
100,91.2353134155
200,231.9740142822
50,76.7866439819
275,301.9040527344
40,36.1380996704
200,197.2649536133
320,381.6884460449
115,110.8207321167
45,36.8782119751
50,39.5493240356
170,211.9664154053
135,137.7098236084
135,142.2092895508
40,74.1429672241
110,96.318977356
600,530.5892944336
40,33.1191177368
1925,1839.2930908203
105,93.5386581421
250,230.7538452148
75,71.9289627075
95,107.0772018433
55,37.6393814087
600,553.030456543
300,301.5549316406
110,115.5341720581
190,184.0744171143
200,202.1249847412
200,187.9970397949
150,143.6812438965
200,195.4510650635
150,215.810836792
80,70.6260299683
65,57.590675354
110,101.7822189331
110,101.7822189331
110,101.8813247681
110,108.7751083374
110,108.7751083374
110,101.8813247681
400,361.8792419434
200,212.6637878418
100,85.6472549438
190,202.3566131592
50,56.3666152954
105,102.6070632935
45,44.3708877563
20,93.636756897
60,45.6496963501
75,65.4113693237
395,361.4468994141
495,464.4002990723
100,99.665184021
40,37.3621902466
2000,1894.6646728516
215,276.8731689453
600,454.2025146484
400,365.3610534668
85,86.5245895386
2000,2042.369140625
50,42.3788833618
90,107.0442733765
325,291.9828186035
75,66.7255020142
45,34.2417068481
200,240.9870452881
400,355.0346069336
225,238.7582855225
65,62.6644973755
45,83.972114563
455,385.967010498
70,73.539100647
150,148.518951416
35,49.2107162476
80,92.1267166138
80,74.3816146851
240,277.6643981934
90,85.5634078979
185,395.8490600586
100,97.4253005981
750,789.7807617188
70,81.000328064
470,502.978515625
1000,1144.9139404297
135,174.0207366943
250,235.3412017822
510,415.1106872559
1495,1436.9562988281
125,150.8993377686
95,78.1207046509
190,188.5317840576
105,99.3122329712
20,26.7202835083
70,76.070640564
250,227.0925140381
135,180.9983978271
250,276.0705871582
130,148.5628967285
110,116.4073410034
180,230.7740478516
230,215.9562988281
90,179.1285552979
50,36.0810623169
200,187.4148712158
120,118.2055435181
150,320.7486877441
75,71.5805282593
155,150.7057952881
100,198.4032897949
165,205.1505279541
150,147.5305938721
450,421.2450256348
400,346.4084472656
200,183.8474884033
500,392.5341796875
100,89.8569717407
10000,9908.8125
10000,9913.96484375
10000,9908.8125
495,501.8084411621
200,201.0294494629
95,88.503578186
50,85.799659729
30,26.8318862915
85,82.5407791138
120,144.5080108643
600,634.9995727539
3270,3619.6828613281
3270,3600.0424804688
3270,3603.8005371094
125,150.2745361328
35,67.9732589722
230,239.6465606689
120,119.1424942017
1850,1928.7231445312
115,135.2219238281
40,32.7419509888
250,295.9136047363
500,478.3797912598
170,199.0786437988
120,115.3470077515
80,107.9858627319
170,171.8869476318
480,385.8422851562
230,246.9883728027
500,394.0887451172
475,423.4830932617
125,217.9075317383
215,181.2326049805
100,112.4059066772
70,60.0101852417
150,141.4033966064
180,200.0118255615
80,75.2194595337
130,131.9021148682
45,32.2503433228
90,91.6214065552
400,332.1455688477
115,122.611289978
110,113.9709091187
50,49.6075973511
50,45.707069397
195,199.6023406982
150,148.7970123291
500,465.3591918945
100,115.2033309937
150,166.4851531982
25,53.0282669067
1100,1093.9932861328
1100,1093.9932861328
600,659.5192260742
600,659.5192260742
750,809.1564331055
750,812.9138793945
160,359.1296691895
400,392.8614501953
6000,5872.755859375
145,145.1777191162
650,674.7598266602
750,795.1453857422
150,149.7489471436
750,682.299621582
170,213.584197998
20,63.9450149536
300,291.5233764648
100,87.5739822388
425,395.1178283691
290,307.1929016113
75,65.7174301147
50,87.9201278687
65,106.3392410278
200,179.6245117188
50,88.4081344604
50,127.4848251343
1000,1095.93359375
650,550.6746826172
90,99.2543716431
200,219.8586273193
700,558.4248657227
375,369.3947143555
90,78.1355514526
390,399.8641967773
380,251.1321716309
345,383.0718383789
1990,1915.4685058594
500,541.5576171875
55,42.0413589478
90,87.1358108521
85,203.9489898682
100,96.4663925171
115,107.1594009399
300,301.9845581055
350,272.3961181641
115,116.4110641479
150,194.2529602051
375,348.6418151855
150,147.4039001465
115,95.0102005005
130,111.5615158081
200,168.1564178467
1310,1665.5888671875
115,116.788230896
100,86.1956558228
155,145.3417053223
195,164.4950866699
60,98.9107284546
750,826.8556518555
200,195.4864959717
300,275.4354248047
90,82.9572219849
600,475.9766845703
300,313.6994018555
110,124.708946228
175,196.2070922852
105,199.0301513672
90,80.2547988892
280,308.7979736328
400,398.7551879883
150,142.5760803223
10000,9908.8125
375,368.8265686035
90,80.7948684692
100,94.0483322144
75,86.0529708862
250,238.5400238037
245,276.4148864746
140,152.3643951416
60,50.0768508911
125,121.4817123413
180,158.250289917
40,76.8115768433
95,78.1355514526
120,136.6237640381
275,277.3737792969
60,49.1816329956
165,221.8842010498
90,92.5802993774
200,208.4368438721
45,32.878578186
500,464.2265625
300,222.669418335
3415,3211.0251464844
900,883.0540771484
115,129.0197601318
100,101.6315536499
100,111.3279190063
200,195.0760650635
180,190.7206726074
175,159.7377471924
100,92.0270614624
250,248.9958343506
125,141.0702362061
400,393.6004638672
1200,1138.6694335938
145,175.34375
165,185.5385284424
75,71.1497116089
145,162.2291412354
210,224.6048431396
2200,1945.5313720703
55,44.9923477173
55,44.9923477173
380,390.0330505371
450,438.9866333008
80,69.5619277954
10000,9908.912109375
260,290.6441955566
100,108.8385238647
410,397.9329528809
135,135.4011383057
70,66.108757019
500,491.3715515137
385,390.9699707031
130,125.0083236694
90,83.8221664429
70,62.5056533813
190,229.5194549561
360,376.1854553223
400,377.0599060059
450,517.4567260742
275,289.1700439453
275,295.9941711426
600,633.3577880859
90,86.0064620972
200,195.4510650635
165,153.9986419678
300,252.9131317139
250,243.6887969971
650,673.4167480469
85,99.8801193237
110,104.9786911011
75,73.422706604
350,293.256439209
55,34.4083938599
120,101.2245254517
30,29.9100418091
50,94.1639480591
175,203.3011474609
130,129.4656982422
150,147.4609375
1000,982.9163208008
595,535.6207885742
210,177.7631530762
110,141.6188659668
35,31.8646011353
45,32.6005020142
40,32.7419509888
225,230.6346893311
110,101.8928909302
80,68.4909744263
250,279.016784668
1050,887.9014892578
1000,981.9573974609
400,441.6659545898
70,71.4758987427
10000,9908.912109375
1000,989.1357421875
25,25.7748184204
500,500.2655334473
35,30.6410903931
75,69.6890792847
100,112.7390670776
40,33.7008743286
380,393.4022827148
1000,981.9573974609
85,85.9490585327
110,104.6369400024
400,358.5765075684
160,200.3709716797
95,92.1673049927
650,601.1869506836
500,501.5169067383
125,114.6818771362
95,103.485496521
150,137.7098236084
125,125.0083236694
250,250.7931060791
500,402.7230529785
250,223.8818664551
85,84.194190979
100,221.7105102539
475,360.2001647949
250,210.5014801025
800,790.6024169922
400,364.8841552734
10000,9908.912109375
60,50.1708145142
150,196.0534057617
110,97.615196228
150,124.798866272
600,629.2954101562
290,279.3359680176
270,306.1703186035
280,308.7979736328
100,97.0567092896
155,150.971282959
150,180.6332092285
380,392.6415710449
90,87.8877639771
115,121.4407272339
1500,1410.8959960938
400,396.4247741699
600,553.3235473633
200,195.215637207
175,195.5958557129
225,214.1236114502
235,209.080368042
800,643.5563354492
300,222.7268676758
725,633.0263671875
170,142.518081665
700,720.3296508789
100,314.8118591309
500,481.6894836426
150,146.3739929199
120,118.9213180542
95,86.928855896
300,298.417175293
120,112.8984909058
150,138.1837005615
375,368.349395752
90,86.5245895386
75,61.3752670288
70,73.8846206665
720,800.2658691406
150,143.4042663574
145,125.1674575806
90,86.928855896
150,143.5033721924
140,135.4502258301
60,46.6085891724
250,235.3412017822
40,45.4446487427
200,170.6354980469
110,138.9293060303
100,132.8459777832
100,97.5382919312
60,104.2177658081
100,93.9709243774
225,215.4510955811
500,464.4002990723
350,345.8188171387
250,241.3825378418
90,87.5546035767
160,203.8519287109
80,71.8482589722
800,700.7634277344
200,197.8285064697
275,297.025970459
100,100.0337600708
300,300.3335876465
125,125.0083236694
300,308.7561645508
225,200.5043945312
200,174.6654052734
185,198.3477172852
400,317.9271240234
500,512.0877685547
1000,987.5586547852
750,500.7081604004
100,314.8118591309
75,64.7585220337
300,306.1517333984
275,199.6227111816
90,90.8658981323
450,426.1337280273
130,323.0436096191
125,120.7350234985
100,88.7343063354
35,33.2495498657
50,41.3990859985
400,321.8191833496
120,225.4519958496
170,166.0867919922
750,683.4544067383
35,44.1901321411
500,477.4486999512
400,364.5155639648
400,364.8841552734
375,350.141418457
150,139.8404693604
50,38.2002944946
30,45.1192398071
70,131.4735107422
390,369.7278747559
50,39.0600967407
165,173.7828063965
90,88.4915542603
400,392.960723877
350,275.705291748
280,301.4640808105
135,137.6158599854
150,151.7386474609
150,137.9490203857
220,189.9901428223
275,222.5933837891
1000,366.0063171387
155,151.5707397461
225,188.7427978516
120,95.0102005005
10000,9908.912109375
1600,1437.3248291016
90,97.3288803101
75,91.7554092407
900,650.9417724609
120,120.4818191528
3000,3162.1794433594
350,384.3286743164
105,197.7413787842
500,518.8991088867
30,30.1880874634
75,68.7301712036
350,339.8149719238
50,38.9245071411
250,506.8380737305
70,67.5030593872
85,99.7166976929
180,194.8795928955
40,33.1191177368
395,355.0346069336
50,42.0102920532
45,33.9365921021
980,982.8668823242
200,202.1249847412
90,90.7031936646
100,100.0337600708
40,75.1018753052
120,142.590637207
200,182.1392822266
300,296.5234985352
70,76.6180343628
100,236.6571960449
65,93.5703048706
150,147.9789886475
80,142.2346038818
80,69.5628738403
450,382.399597168
200,192.3652648926
310,276.5443725586
10000,9908.912109375
50,42.3788833618
45,83.5497817993
200,174.6654052734
500,454.6692504883
300,305.8187866211
90,82.617225647
70,82.3571243286
70,66.4147720337
60,143.0154876709
250,215.8343200684
85,93.568321228
95,125.789390564
150,151.2334289551
90,253.3994140625
45,186.4828338623
150,144.2821655273
230,216.8528289795
115,118.4060287476
250,239.8204803467
250,226.1336212158
80,69.8020706177
900,808.78125
225,200.5043945312
250,268.915435791
125,112.5160140991
300,304.3551635742
100,106.8016433716
85,103.3780288696
395,364.8841552734
120,109.2910690308
155,147.4039001465
100,98.3622512817
60,123.1370620728
240,224.5322875977
550,390.5213317871
30,29.9100418091
115,114.3909378052
135,211.8685302734
1100,1130.7993164062
85,85.2257003784
75,81.6108779907
135,154.1324310303
100,252.1628265381
1000,993.3110351562
1000,989.5537109375
1000,993.3110351562
300,263.1573486328
220,195.4571533203
50,43.3378067017
90,166.7176513672
25,32.5185012817
200,159.0539093018
185,162.9938201904
140,119.9728469849
375,375.2265319824
150,145.0647277832
60,49.798789978
85,90.4962387085
65,56.0360336304
355,388.7409667969
500,509.100769043
50,84.8407669067
200,209.7643432617
100,97.4253005981
150,149.8269195557
800,780.352722168
50,40.451789856
1400,1327.2587890625
1000,988.5258178711
1000,987.6578369141
1000,987.6578369141
400,364.5155639648
400,364.5155639648
35,33.2495498657
420,327.6192321777
45,36.8782119751
600,627.2509155273
900,456.9933166504
125,137.5167541504
300,300.8594970703
150,138.0363616943
260,268.4102172852
90,99.2543716431
150,156.58644104
30,30.174659729
600,531.6848144531
300,286.911315918
125,117.9143447876
150,195.631439209
2600,2595.3002929688
155,131.6923217773
60,50.5091171265
180,195.2481842041
80,118.6292953491
125,135.4694824219
75,76.3629989624
450,415.8073120117
50,85.799659729
250,218.4459991455
315,373.806427002
200,200.6608734131
400,395.4139404297
250,249.2902832031
95,83.4744796753
400,395.4139404297
60,137.9874267578
105,96.0621261597
120,171.8524932861
60,137.9874267578
350,345.3136291504
85,94.4665298462
155,137.0774688721
290,304.2695617676
95,95.7999954224
95,94.6521377563
150,183.3351898193
1290,1181.4475097656
150,159.5913696289
4000,4399.6586914062
100,99.665184021
235,243.6135406494
200,188.4647369385
260,272.1142272949
225,217.8583984375
180,215.8669433594
